Time_secHeart_rate
1213.5,114
1212,114
1214.5,114
1213,114
1215.5,114
1214,115
1216.5,115
1215,115
1217.5,115
1216,115
1218.5,115
1217,115
1219.5,115
1218,115
1220.5,115
1219,115
1221.5,117
1220,117
1222.5,117
1221,117
1223.5,116
1222,116
1224.5,115
1223,115
1225.5,114
1224,114
1226.5,113
1225,111
1227.5,111
1226,110
1228.5,110
1227,109
1229.5,109
1228,109
1230.5,109
1229,109
1231.5,110
1230,110
1232.5,110
1231,110
1233.5,110
1232,110
1234.5,111
1233,111
1235.5,111
1234,111
1236.5,113
1235,113
1237.5,116
1236,116
1238.5,118
1237,118
1239.5,118
1238,120
1240.5,120
1239,121
1241.5,121
1240,122
1242.5,122
1241,122
1243.5,122
1242,122
1244.5,122
1243,122
1245.5,122
1244,122
1246.5,122
1245,122
1247.5,123
1246,123
1248.5,123
1247,123
1249.5,124
1248,124
1250.5,126
1249,125
1251.5,125
1250,124
1252.5,124
1251,124
1253.5,124
1252,124
1254.5,124
1253,124
1255.5,122
1254,122
1256.5,120
1255,120
1257.5,118
1256,118
1258.5,118
1257,118
1259.5,117
1258,117
1260.5,118
1259,118
1261.5,118
1260,118
1262.5,117
1261,116
1263.5,116
1262,116
1264.5,116
1263,116
1265.5,116
1264,116
1266.5,116
1265,116
1267.5,116
1266,116
1268.5,116
1267,116
1269.5,116
1268,116
1270.5,118
1269,118
1271.5,119
1270,119
1272.5,120
1271,120
1273.5,122
1272,122
1274.5,123
1273,121
1275.5,121
1274,120
1276.5,120
1275,119
1277.5,119
1276,120
1278.5,120
1277,120
1279.5,122
1278,122
1280.5,124
1279,124
1281.5,124
1280,124
1282.5,124
1281,124
1283.5,122
1282,122
1284.5,119
1283,119
1285.5,117
1284,117
1286.5,116
1285,115
1287.5,115
1286,115
1288.5,115
1287,114
1289.5,114
1288,114
1290.5,114
1289,114
1291.5,114
1290,114
1292.5,114
1291,114
1293.5,114
1292,114
1294.5,114
1293,114
1295.5,115
1294,115
1296.5,115
1295,115
1297.5,114
1296,114
1298.5,114
1297,113
1299.5,113
1298,112
1300.5,112
1299,112
1301.5,112
1300,112
1302.5,112
1301,112
1303.5,114
1302,114
1304.5,115
1303,115
1305.5,116
1304,116
1306.5,114
1305,114
1307.5,112
1306,112
1308.5,111
1307,111
1309.5,111
1308,111
1310.5,112
1309,112
1311.5,112
1310,112
1312.5,112
1311,113
1313.5,113
1312,113
1314.5,113
1313,113
1315.5,113
1314,113
1316.5,115
1315,115
1317.5,118
1316,118
1318.5,120
1317,120
1319.5,119
1318,119
1320.5,119
1319,119
1321.5,119
1320,119
1322.5,114
1321,112
1323.5,112
1322,108
1324.5,108
1323,105
1325.5,105
1324,105
1326.5,105
1325,105
1327.5,106
1326,106
1328.5,106
1327,106
1329.5,107
1328,107
1330.5,108
1329,108
1331.5,109
1330,109
1332.5,110
1331,110
1333.5,111
1332,111
1334.5,111
1333,112
1335.5,112
1334,112
1336.5,112
1335,113
1337.5,113
1336,113
1338.5,113
1337,113
1339.5,113
1338,113
1340.5,111
1339,111
1341.5,111
1340,111
1342.5,111
1341,111
1343.5,111
1342,111
1344.5,111
1343,111
1345.5,112
1344,112
1346.5,114
1345,115
1347.5,115
1346,115
1348.5,115
1347,114
1349.5,114
1348,114
1350.5,114
1349,114
1351.5,113
1350,113
1352.5,113
1351,113
1353.5,112
1352,112
1354.5,112
1353,112
1355.5,112
1354,112
1356.5,114
1355,114
1357.5,115
1356,115
1358.5,117
1357,117
1359.5,117
1358,117
1360.5,117
1359,116
1361.5,116
1360,115
1362.5,115
1361,115
1363.5,113
1362,113
1364.5,111
1363,111
1365.5,111
1364,111
1366.5,112
1365,112
1367.5,112
1366,112
1368.5,112
1367,112
1369.5,112
1368,112
1370.5,113
1369,114
1371.5,114
1370,115
1372.5,115
1371,113
1373.5,113
1372,113
1374.5,113
1373,113
1375.5,114
1374,114
1376.5,116
1375,116
1377.5,118
1376,118
1378.5,120
1377,120
1379.5,121
1378,121
1380.5,120
1379,120
1381.5,118
1380,118
1382.5,117
1381,115
1383.5,115
1382,114
1384.5,114
1383,114
1385.5,114
1384,112
1386.5,112
1385,112
1387.5,110
1386,110
1388.5,110
1387,110
1389.5,110
1388,110
1390.5,109
1389,109
1391.5,109
1390,109
1392.5,109
1391,109
1393.5,109
1392,109
1394.5,109
1393,109
1395.5,109
1394,110
1396.5,110
1395,110
1397.5,110
1396,110
1398.5,110
1397,110
1399.5,111
1398,111
1400.5,112
1399,112
1401.5,114
1400,114
1402.5,115
1401,115
1403.5,114
1402,114
1404.5,115
1403,115
1405.5,114
1404,114
1406.5,114
1405,113
1407.5,113
1406,114
1408.5,114
1407,113
1409.5,113
1408,113
1410.5,113
1409,113
1411.5,115
1410,115
1412.5,116
1411,116
1413.5,115
1412,115
1414.5,115
1413,115
1415.5,114
1414,114
1416.5,114
1415,114
1417.5,113
1416,113
1418.5,110
1417,110
1419.5,110
1418,111
1420.5,111
1419,112
1421.5,112
1420,113
1422.5,113
1421,113
1423.5,112
1422,112
1424.5,112
1423,112
1425.5,112
1424,112
1426.5,113
1425,113
1427.5,113
1426,113
1428.5,114
1427,114
1429.5,114
1428,114
1430.5,115
1429,115
1431.5,115
1430,116
1432.5,116
1431,116
1433.5,116
1432,116
1434.5,115
1433,115
1435.5,115
1434,115
1436.5,115
1435,115
1437.5,115
1436,115
1438.5,114
1437,114
1439.5,114
1438,114
1440.5,115
1439,115
1441.5,115
1440,115
1442.5,115
1441,115
1443.5,115
1442,117
1444.5,117
1443,117
1445.5,117
1444,117
1446.5,117
1445,117
1447.5,116
1446,116
1448.5,113
1447,113
1449.5,112
1448,112
1450.5,112
1449,112
1451.5,112
1450,112
1452.5,111
1451,111
1453.5,111
1452,111
1454.5,112
1453,113
1455.5,113
1454,112
1456.5,112
1455,111
1457.5,111
1456,111
1458.5,112
1457,112
1459.5,112
1458,112
1460.5,114
1459,114
1461.5,115
1460,115
1462.5,116
1461,116
1463.5,117
1462,117
1464.5,116
1463,116
1465.5,116
1464,116
1466.5,116
1465,115
1467.5,115
1466,115
1468.5,115
1467,116
1469.5,116
1468,116
1470.5,118
1469,118
1471.5,120
1470,120
1472.5,122
1471,122
1473.5,123
1472,123
1474.5,126
1473,126
1475.5,128
1474,128
1476.5,130
1475,130
1477.5,131
1476,131
1478.5,130
1477,129
1479.5,129
1478,129
1480.5,129
1479,129
1481.5,129
1480,129
1482.5,126
1481,126
1483.5,125
1482,125
1484.5,130
1483,130
1485.5,130
1484,130
1486.5,130
1485,130
1487.5,130
1486,130
1488.5,130
1487,130
1489.5,130
1488,130
1490.5,129
1489,127
1491.5,127
1490,126
1492.5,126
1491,125
1493.5,125
1492,125
1494.5,124
1493,124
1495.5,124
1494,124
1496.5,123
1495,123
1497.5,121
1496,121
1498.5,120
1497,120
1499.5,117
1498,117
1500.5,115
1499,115
1501.5,115
1500,115
1502.5,116
1501,116
1503.5,116
1502,116
1504.5,116
1503,118
1505.5,118
1504,118
1506.5,119
1505,119
1507.5,120
1506,120
1508.5,118
1507,118
1509.5,118
1508,118
1510.5,119
1509,119
1511.5,120
1510,120
1512.5,120
1511,120
1513.5,120
1512,120
1514.5,119
1513,118
1515.5,118
1514,119
1516.5,119
1515,118
1517.5,118
1516,118
1518.5,119
1517,119
1519.5,119
1518,119
1520.5,121
1519,121
1521.5,122
1520,122
1522.5,122
1521,122
1523.5,120
1522,120
1524.5,118
1523,118
1525.5,116
1524,116
1526.5,116
1525,116
1527.5,116
1526,117
1528.5,117
1527,118
1529.5,118
1528,118
1530.5,117
1529,117
1531.5,117
1530,117
1532.5,117
1531,117
1533.5,118
1532,118
1534.5,119
1533,119
1535.5,120
1534,120
1536.5,121
1535,121
1537.5,121
1536,121
1538.5,121
1537,121
1539.5,121
1538,119
1540.5,119
1539,119
1541.5,119
1540,119
1542.5,118
1541,118
1543.5,118
1542,118
1544.5,117
1543,117
1545.5,118
1544,118
1546.5,116
1545,116
1547.5,116
1546,116
1548.5,116
1547,116
1549.5,116
1548,116
1550.5,116
1549,116
1551.5,116
1550,116
1552.5,116
1551,117
1553.5,117
1552,117
1554.5,117
1553,117
1555.5,116
1554,116
1556.5,115
1555,115
1557.5,115
1556,115
1558.5,115
1557,115
1559.5,115
1558,115
1560.5,115
1559,115
1561.5,113
1560,113
1562.5,113
1561,106
1563.5,106
1562,106
1564.5,108
1563,112
1565.5,112
1564,112
1566.5,113
1565,113
1567.5,113
1566,113
1568.5,114
1567,114
1569.5,115
1568,115
1570.5,116
1569,116
1571.5,117
1570,117
1572.5,118
1571,118
1573.5,118
1572,118
1574.5,118
1573,118
1575.5,118
1574,118
1576.5,118
1575,118
1577.5,118
1576,118
1578.5,118
1577,118
1579.5,114
1578,114
1580.5,112
1579,112
1581.5,112
1580,112
1582.5,113
1581,113
1583.5,114
1582,114
1584.5,115
1583,115
1585.5,117
1584,117
1586.5,118
1585,118
1587.5,118
1586,117
1588.5,117
1587,115
1589.5,115
1588,115
1590.5,115
1589,115
1591.5,116
1590,116
1592.5,117
1591,117
1593.5,116
1592,116
1594.5,116
1593,116
1595.5,114
1594,114
1596.5,112
1595,112
1597.5,112
1596,112
1598.5,112
1597,112
1599.5,112
1598,112
1600.5,112
1599,112
1601.5,112
1600,112
1602.5,112
1601,112
1603.5,113
1602,113
1604.5,113
1603,113
1605.5,114
1604,114
1606.5,114
1605,114
1607.5,114
1606,114
1608.5,114
1607,114
1609.5,115
1608,115
1610.5,115
1609,114
1611.5,114
1610,113
1612.5,113
1611,113
1613.5,113
1612,113
1614.5,113
1613,113
1615.5,112
1614,112
1616.5,112
1615,112
1617.5,111
1616,111
1618.5,113
1617,113
1619.5,114
1618,114
1620.5,114
1619,114
1621.5,115
1620,115
1622.5,115
1621,115
1623.5,115
1622,116
1624.5,116
1623,116
1625.5,116
1624,116
1626.5,117
1625,117
1627.5,118
1626,118
1628.5,118
1627,118
1629.5,117
1628,117
1630.5,117
1629,117
1631.5,114
1630,114
1632.5,114
1631,114
1633.5,112
1632,112
1634.5,112
1633,112
1635.5,112
1634,113
1636.5,113
1635,115
1637.5,115
1636,115
1638.5,116
1637,116
1639.5,117
1638,117
1640.5,117
1639,117
1641.5,117
1640,117
1642.5,115
1641,115
1643.5,115
1642,115
1644.5,114
1643,114
1645.5,114
1644,114
1646.5,114
1645,113
1647.5,113
1646,113
1648.5,113
1647,111
1649.5,111
1648,111
1650.5,111
1649,111
1651.5,112
1650,112
1652.5,113
1651,113
1653.5,113
1652,113
1654.5,112
1653,112
1655.5,111
1654,111
1656.5,111
1655,111
1657.5,111
1656,111
1658.5,111
1657,113
1659.5,113
1658,113
1660.5,114
1659,113
1661.5,113
1660,113
1662.5,114
1661,114
1663.5,115
1662,115
1664.5,115
1663,115
1665.5,117
1664,117
1666.5,116
1665,116
1667.5,115
1666,115
1668.5,114
1667,114
1669.5,114
1668,114
1670.5,114
1669,113
1671.5,113
1670,113
1672.5,113
1671,112
1673.5,112
1672,112
1674.5,112
1673,112
1675.5,113
1674,113
1676.5,113
1675,113
1677.5,113
1676,113
1678.5,113
1677,113
1679.5,114
1678,114
1680.5,116
1679,116
1681.5,115
1680,115
1682.5,113
1681,112
1683.5,112
1682,112
1684.5,112
1683,112
1685.5,112
1684,112
1686.5,112
1685,112
1687.5,111
1686,111
1688.5,111
1687,111
1689.5,111
1688,111
1690.5,112
1689,112
1691.5,112
1690,112
1692.5,112
1691,112
1693.5,111
1692,111
1694.5,111
1693,111
1695.5,111
1694,112
1696.5,112
1695,113
1697.5,113
1696,113
1698.5,114
1697,114
1699.5,115
1698,115
1700.5,115
1699,115
1701.5,115
1700,115
1702.5,116
1701,116
1703.5,116
1702,116
1704.5,115
1703,115
1705.5,115
1704,115
1706.5,114
1705,113
1707.5,113
1706,113
1708.5,113
1707,112
1709.5,112
1708,112
1710.5,113
1709,113
1711.5,114
1710,114
1712.5,116
1711,116
1713.5,118
1712,118
1714.5,117
1713,117
1715.5,117
1714,117
1716.5,117
1715,117
1717.5,115
1716,115
1718.5,113
1717,110
1719.5,110
1718,109
1720.5,109
1719,108
1721.5,108
1720,108
1722.5,107
1721,107
1723.5,108
1722,108
1724.5,108
1723,108
1725.5,108
1724,108
1726.5,110
1725,110
1727.5,110
1726,110
1728.5,109
1727,109
1729.5,108
1728,108
1730.5,108
1729,109
1731.5,109
1730,110
1732.5,110
1731,110
1733.5,110
1732,110
1734.5,109
1733,109
1735.5,110
1734,110
1736.5,111
1735,111
1737.5,112
1736,112
1738.5,112
1737,112
1739.5,110
1738,110
1740.5,109
1739,109
1741.5,109
1740,109
1742.5,110
1741,110
1743.5,110
1742,109
1744.5,109
1743,108
1745.5,108
1744,108
1746.5,108
1745,107
1747.5,108
1746,108
1748.5,108
1747,108
1749.5,108
1748,108
1750.5,108
1749,110
1751.5,112
1750,112
1752.5,115
1751,115
1753.5,116
1752,116
1754.5,116
1753,117
1755.5,117
1754,117
1756.5,118
1755,116
1757.5,116
1756,116
1758.5,116
1757,116
1759.5,114
1758,114
1760.5,109
1759,109
1761.5,108
1760,108
1762.5,106
1761,106
1763.5,106
1762,106
1764.5,108
1763,108
1765.5,107
1764,107
1766.5,108
1765,112
1767.5,112
1766,114
1768.5,114
1767,113
1769.5,113
1768,113
1770.5,113
1769,113
1771.5,111
1770,111
1772.5,111
1771,111
1773.5,110
1772,110
1774.5,108
1773,108
1775.5,107
1774,107
1776.5,106
1775,106
1777.5,106
1776,106
1778.5,106
1777,108
1779.5,108
1778,110
1780.5,110
1779,111
1781.5,111
1780,111
1782.5,112
1781,112
1783.5,111
1782,111
1784.5,111
1783,111
1785.5,109
1784,109
1786.5,108
1785,108
1787.5,107
1786,107
1788.5,107
1787,107
1789.5,107
1788,107
1790.5,109
1789,111
1791.5,111
1790,111
1792.5,111
1791,111
1793.5,111
1792,111
1794.5,111
1793,111
1795.5,111
1794,111
1796.5,110
1795,110
1797.5,109
1796,109
1798.5,108
1797,108
1799.5,108
1798,108
1800.5,108
1799,108
1801.5,109
1800,109
1802.5,110
1801,111
1803.5,111
1802,112
1804.5,112
1803,112
1805.5,112
1804,112
1806.5,112
1805,112
1807.5,112
1806,112
1808.5,115
1807,115
1809.5,117
1808,117
1810.5,117
1809,117
1811.5,115
1810,115
1812.5,114
1811,114
1813.5,114
1812,114
1814.5,114
1813,115
1815.5,115
1814,115
1816.5,115
1815,115
1817.5,115
1816,115
1818.5,114
1817,114
1819.5,113
1818,113
1820.5,112
1819,112
1821.5,112
1820,112
1822.5,112
1821,112
1823.5,113
1822,113
1824.5,113
1823,113
1825.5,113
1824,113
1826.5,112
1825,111
1827.5,111
1826,111
1828.5,111
1827,112
1829.5,112
1828,112
1830.5,113
1829,113
1831.5,112
1830,112
1832.5,112
1831,112
1833.5,111
1832,111
1834.5,111
1833,111
1835.5,112
1834,112
1836.5,111
1835,111
1837.5,111
1836,111
1838.5,111
1837,113
1839.5,113
1838,114
1840.5,114
1839,115
1841.5,115
1840,115
1842.5,116
1841,116
1843.5,117
1842,117
1844.5,116
1843,116
1845.5,116
1844,116
1846.5,115
1845,115
1847.5,113
1846,113
1848.5,111
1847,111
1849.5,111
1848,111
1850.5,110
1849,110
1851.5,110
1850,109
1852.5,109
1851,108
1853.5,108
1852,108
1854.5,109
1853,109
1855.5,108
1854,108
1856.5,108
1855,108
1857.5,109
1856,109
1858.5,110
1857,110
1859.5,112
1858,112
1860.5,113
1859,113
1861.5,114
1860,114
1862.5,113
1861,112
1863.5,112
1862,111
1864.5,111
1863,110
1865.5,110
1864,110
1866.5,110
1865,110
1867.5,110
1866,110
1868.5,110
1867,109
1869.5,108
1868,108
1870.5,108
1869,108
1871.5,108
1870,108
1872.5,109
1871,109
1873.5,109
1872,109
1874.5,108
1873,108
1875.5,108
1874,108
1876.5,108
1875,108
1877.5,108
1876,108
1878.5,108
1877,108
1879.5,108
1878,108
1880.5,109
1879,109
1881.5,111
1880,111
1882.5,112
1881,112
1883.5,113
1882,113
1884.5,114
1883,114
1885.5,114
1884,114
1886.5,114
